,0
19814,3
19815,1
19816,3
19817,2
19818,2
19819,0
19820,0
19821,1
19822,0
19823,3
19824,1
19825,1
19826,1
19827,3
19828,2
19829,1
19830,0
19831,1
19832,1
19833,3
19834,0
19835,1
19836,0
19837,1
19838,3
19839,0
19840,1
19841,3
19842,3
19843,2
19844,2
19845,1
19846,2
19847,0
19848,0
19849,1
19850,0
19851,2
19852,1
19853,2
19854,3
19855,0
19856,0
19857,3
19858,3
19859,2
19860,3
19861,0
19862,0
19863,0
19864,2
19865,0
19866,1
19867,3
19868,3
19869,0
19870,1
19871,2
19872,3
19873,0
19874,0
19875,3
19876,2
19877,3
19878,2
19879,0
19880,0
19881,2
19882,3
19883,3
19884,2
19885,2
19886,1
19887,1
19888,0
19889,1
19890,3
19891,1
19892,1
19893,1
19894,0
19895,2
19896,3
19897,2
19898,1
19899,1
19900,1
19901,2
19902,0
19903,0
19904,1
19905,3
19906,3
19907,0
19908,0
19909,3
19910,1
19911,0
19912,3
19913,3
19914,1
19915,0
19916,3
19917,1
19918,0
19919,3
19920,0
19921,0
19922,1
19923,1
19924,3
19925,2
19926,0
19927,2
19928,1
19929,2
19930,0
19931,1
19932,0
19933,3
19934,3
19935,2
19936,0
19937,1
19938,0
19939,2
19940,1
19941,2
19942,2
19943,0
19944,3
19945,3
19946,2
19947,0
19948,1
19949,0
19950,0
19951,2
19952,2
19953,0
19954,2
19955,1
19956,0
19957,1
19958,1
19959,2
19960,1
19961,2
19962,3
19963,1
19964,1
19965,3
19966,0
19967,3
19968,0
19969,2
19970,3
19971,0
19972,2
19973,1
19974,1
19975,1
19976,0
19977,3
19978,1
19979,2
19980,2
19981,0
19982,1
19983,0
19984,0
19985,0
19986,0
19987,1
19988,0
19989,1
19990,1
19991,2
19992,0
19993,0
19994,1
19995,2
19996,1
19997,1
19998,2
19999,1
20000,1
20001,2
20002,1
20003,0
20004,1
20005,2
20006,0
20007,0
20008,0
20009,2
20010,2
20011,0
20012,2
20013,0
20014,1
20015,2
20016,2
20017,2
20018,0
20019,0
20020,2
20021,1
20022,0
20023,1
20024,2
20025,1
20026,3
20027,1
20028,0
20029,2
20030,1
20031,0
20032,1
20033,0
20034,1
20035,2
20036,2
20037,1
20038,0
20039,3
20040,3
20041,3
20042,2
20043,0
20044,3
20045,2
20046,2
20047,2
20048,0
20049,0
20050,2
20051,3
20052,3
20053,3
20054,0
20055,0
20056,1
20057,1
20058,2
20059,0
20060,0
20061,0
20062,0
20063,0
20064,0
20065,3
20066,0
20067,0
20068,1
20069,1
20070,2
20071,3
20072,0
20073,2
20074,0
20075,0
20076,1
20077,0
20078,3
20079,3
20080,0
20081,1
20082,2
20083,3
20084,0
20085,3
20086,0
20087,0
20088,0
20089,2
20090,3
20091,2
20092,1
20093,0
20094,2
20095,1
20096,1
20097,0
20098,3
20099,1
20100,0
20101,0
20102,0
20103,0
20104,0
20105,1
20106,0
20107,2
20108,3
20109,0
20110,3
20111,2
20112,1
20113,3
20114,0
20115,2
20116,3
20117,0
20118,0
20119,1
20120,3
20121,3
20122,3
20123,0
20124,1
20125,0
20126,2
20127,0
20128,0
20129,1
20130,3
20131,3
20132,3
20133,1
20134,0
20135,1
20136,2
20137,3
20138,1
20139,3
20140,2
20141,0
20142,0
20143,1
20144,3
20145,1
20146,1
20147,3
20148,1
20149,1
20150,3
20151,0
20152,0
20153,3
20154,2
20155,1
20156,0
20157,0
20158,1
20159,1
20160,2
20161,3
20162,1
20163,3
20164,3
20165,1
20166,1
20167,0
20168,3
20169,0
20170,3
20171,1
20172,2
20173,0
20174,2
20175,2
20176,1
20177,0
20178,0
20179,2
20180,0
20181,0
20182,2
20183,1
20184,0
20185,3
20186,3
20187,1
20188,0
20189,2
20190,0
20191,1
20192,2
20193,2
20194,0
20195,2
20196,1
20197,2
20198,1
20199,1
20200,2
20201,0
20202,3
20203,1
20204,3
20205,3
20206,0
20207,2
20208,1
20209,0
20210,0
20211,2
20212,0
20213,0
20214,3
20215,3
20216,0
20217,0
20218,0
20219,0
20220,1
20221,1
20222,2
20223,2
20224,1
20225,0
20226,0
20227,3
20228,2
20229,2
20230,3
20231,0
20232,0
20233,1
20234,3
20235,3
20236,1
20237,0
20238,1
20239,0
20240,2
20241,0
20242,3
20243,0
20244,0
20245,1
20246,1
20247,0
20248,3
20249,2
20250,1
20251,2
20252,3
20253,0
20254,0
20255,3
20256,1
20257,1
20258,3
20259,2
20260,0
20261,3
20262,1
20263,0
20264,1
20265,0
20266,2
20267,1
20268,3
20269,0
20270,3
20271,0
20272,2
20273,2
20274,3
20275,2
20276,0
20277,0
20278,3
20279,3
20280,1
20281,2
20282,0
20283,0
20284,0
20285,1
20286,2
20287,1
20288,0
20289,1
20290,0
20291,1
20292,2
20293,1
20294,1
20295,0
20296,3
20297,2
20298,1
20299,0
20300,0
20301,0
20302,1
20303,0
20304,0
20305,0
20306,2
20307,2
20308,2
20309,1
20310,3
20311,2
20312,1
20313,0
20314,0
20315,0
20316,2
20317,0
20318,2
20319,0
20320,3
20321,0
20322,1
20323,3
20324,0
20325,0
20326,0
20327,0
20328,2
20329,0
20330,0
20331,0
20332,0
20333,0
20334,0
20335,1
20336,1
20337,0
20338,1
20339,1
20340,2
20341,3
20342,1
20343,2
20344,3
20345,0
20346,3
20347,1
20348,2
20349,1
20350,3
20351,1
20352,1
20353,0
20354,0
20355,1
20356,0
20357,2
20358,1
20359,1
20360,2
20361,0
20362,0
20363,3
20364,2
20365,1
20366,0
20367,2
20368,0
20369,2
20370,0
20371,0
20372,1
20373,0
20374,1
20375,0
20376,3
20377,2
20378,0
20379,0
20380,2
20381,3
20382,2
20383,3
20384,3
20385,3
20386,0
20387,1
20388,3
20389,3
20390,0
20391,0
20392,0
20393,3
20394,0
20395,1
20396,1
20397,0
20398,0
20399,0
20400,1
20401,2
20402,0
20403,2
20404,3
20405,3
20406,0
20407,0
20408,3
20409,2
20410,3
20411,3
20412,3
20413,0
20414,1
20415,1
20416,0
20417,1
20418,3
20419,2
20420,1
20421,3
20422,3
20423,2
20424,0
20425,3
20426,3
20427,1
20428,0
20429,0
20430,1
20431,3
20432,0
20433,2
20434,0
20435,0
20436,0
20437,2
20438,3
20439,0
20440,2
20441,0
20442,0
20443,0
20444,0
20445,1
20446,3
20447,0
20448,2
20449,2
20450,0
20451,0
20452,1
20453,3
20454,3
20455,0
20456,3
20457,2
20458,3
20459,0
20460,0
20461,1
20462,1
20463,0
20464,2
20465,0
20466,0
20467,3
20468,0
20469,1
20470,2
20471,2
20472,1
20473,0
20474,3
20475,3
20476,2
20477,2
20478,1
20479,3
20480,2
20481,2
20482,1
20483,3
20484,0
20485,0
20486,1
20487,1
20488,0
20489,0
20490,1
20491,0
20492,0
20493,0
20494,1
20495,1
20496,1
20497,0
20498,0
20499,0
20500,1
20501,2
20502,0
20503,3
20504,1
20505,0
20506,1
20507,2
20508,2
20509,1
20510,1
20511,0
20512,1
20513,2
20514,1
20515,0
20516,1
20517,0
20518,0
20519,0
20520,3
20521,0
20522,0
20523,1
20524,1
20525,2
20526,0
20527,0
20528,0
20529,2
20530,2
20531,1
20532,2
20533,0
20534,2
20535,3
20536,0
20537,2
20538,1
20539,1
20540,2
20541,0
20542,3
20543,0
20544,0
20545,3
20546,0
20547,1
20548,0
20549,0
20550,1
20551,0
20552,0
20553,2
20554,0
20555,0
20556,0
20557,1
20558,1
20559,0
20560,1
20561,2
20562,2
20563,2
20564,3
20565,3
20566,0
20567,0
20568,1
20569,1
20570,3
20571,0
20572,1
20573,1
20574,1
20575,3
20576,2
20577,3
20578,2
20579,0
20580,0
20581,0
20582,2
20583,1
20584,0
20585,0
20586,1
20587,1
20588,2
20589,2
20590,0
20591,1
20592,0
20593,3
20594,2
20595,3
20596,2
20597,3
20598,1
20599,0
20600,0
20601,0
20602,3
20603,1
20604,0
20605,3
20606,0
20607,3
20608,0
20609,3
20610,0
20611,3
20612,0
20613,1
20614,3
20615,3
20616,2
20617,1
20618,0
20619,1
20620,1
20621,2
20622,2
20623,1
20624,0
20625,3
20626,2
20627,1
20628,1
20629,2
20630,2
20631,0
20632,0
20633,0
20634,0
20635,3
20636,2
20637,2
20638,3
20639,1
20640,0
20641,1
20642,1
20643,3
20644,0
20645,2
20646,2
20647,2
20648,0
20649,0
20650,0
20651,1
20652,1
20653,0
20654,1
20655,1
20656,1
20657,0
20658,1
20659,0
20660,1
20661,2
20662,1
20663,1
20664,2
20665,3
20666,1
20667,2
20668,3
20669,0
20670,0
20671,0
20672,0
20673,0
20674,2
20675,2
20676,3
20677,2
20678,2
20679,0
20680,0
20681,3
20682,0
20683,0
20684,1
20685,3
20686,1
20687,3
20688,3
20689,3
20690,3
20691,0
20692,0
20693,0
20694,1
20695,3
20696,2
20697,1
20698,0
20699,2
20700,0
20701,0
20702,2
20703,0
20704,1
20705,0
20706,1
20707,0
20708,0
20709,3
20710,0
20711,0
20712,3
20713,2
20714,0
20715,0
20716,2
20717,0
20718,1
20719,3
20720,3
20721,2
20722,1
20723,1
20724,0
20725,0
20726,0
20727,0
20728,1
20729,3
20730,3
20731,3
20732,0
20733,3
20734,0
20735,0
20736,2
20737,0
20738,2
20739,2
20740,0
20741,2
20742,0
20743,1
20744,3
20745,3
20746,0
20747,1
20748,0
20749,2
20750,3
20751,0
20752,2
20753,0
20754,0
20755,0
20756,0
20757,0
20758,0
20759,0
20760,0
20761,3
20762,1
20763,1
20764,1
20765,1
20766,0
20767,0
20768,0
20769,2
20770,1
20771,0
20772,1
20773,0
20774,2
20775,1
20776,3
20777,0
20778,3
20779,2
20780,2
20781,0
20782,3
20783,0
20784,0
20785,3
20786,2
20787,3
20788,0
20789,0
20790,2
20791,1
20792,3
20793,0
20794,0
20795,0
20796,0
20797,3
20798,0
20799,0
20800,0
20801,0
20802,1
20803,3
20804,1
20805,3
20806,0
20807,3
20808,1
20809,0
20810,0
20811,2
20812,0
20813,1
20814,3
20815,0
20816,1
20817,3
20818,3
20819,0
20820,0
20821,3
20822,0
20823,0
20824,2
20825,0
20826,2
20827,1
20828,0
20829,0
20830,3
20831,2
20832,1
20833,0
20834,1
20835,0
20836,0
20837,0
20838,1
20839,1
20840,2
20841,0
20842,1
20843,1
20844,1
20845,0
20846,1
20847,1
20848,0
20849,0
20850,0
20851,0
20852,2
20853,1
20854,3
20855,1
20856,0
20857,1
20858,0
20859,0
20860,2
20861,2
20862,0
20863,1
20864,0
20865,2
20866,1
20867,1
20868,0
20869,0
20870,1
20871,3
20872,1
20873,3
20874,2
20875,2
20876,2
20877,0
20878,0
20879,3
20880,2
20881,0
20882,2
20883,0
20884,3
20885,3
20886,0
20887,0
20888,1
20889,0
20890,1
20891,0
20892,3
20893,2
20894,2
20895,1
20896,3
20897,3
20898,0
20899,0
20900,1
20901,1
20902,1
20903,1
20904,0
20905,2
20906,2
20907,3
20908,1
20909,3
20910,1
20911,2
20912,1
20913,3
20914,3
20915,1
20916,0
20917,0
20918,0
20919,2
20920,0
20921,3
20922,2
20923,0
20924,1
20925,2
20926,1
20927,2
20928,0
20929,3
20930,0
20931,3
20932,1
20933,0
20934,1
20935,1
20936,3
20937,1
20938,2
20939,2
20940,3
20941,2
20942,3
20943,0
20944,0
20945,3
20946,0
20947,0
20948,0
20949,2
20950,1
20951,0
20952,3
20953,0
20954,0
20955,0
20956,0
20957,0
20958,2
20959,1
20960,2
20961,0
20962,3
20963,1
20964,2
20965,3
20966,3
20967,0
20968,3
20969,1
20970,0
20971,1
20972,1
20973,3
20974,2
20975,2
20976,1
20977,2
20978,3
20979,0
20980,3
20981,0
20982,0
20983,0
20984,0
20985,0
20986,0
20987,0
20988,0
20989,1
20990,0
20991,1
20992,0
20993,2
20994,0
20995,0
20996,1
20997,3
20998,0
20999,3
21000,0
21001,3
21002,3
21003,1
21004,3
21005,3
21006,0
21007,3
21008,0
21009,0
21010,1
21011,1
21012,3
21013,3
21014,0
21015,3
21016,3
21017,0
21018,3
21019,0
21020,0
21021,2
21022,3
21023,0
21024,0
21025,0
21026,1
21027,1
21028,1
21029,1
21030,0
21031,3
21032,2
21033,1
21034,2
21035,1
21036,1
21037,3
21038,0
21039,2
21040,1
21041,2
21042,2
21043,1
21044,0
21045,1
21046,2
21047,0
21048,0
21049,0
21050,3
21051,1
21052,1
21053,1
21054,3
21055,1
21056,2
21057,1
21058,2
21059,2
21060,3
21061,2
21062,3
21063,3
21064,2
21065,3
21066,1
21067,0
21068,0
21069,0
21070,0
21071,3
21072,3
21073,0
21074,1
21075,0
21076,2
21077,0
21078,0
21079,1
21080,3
21081,0
21082,2
21083,1
21084,0
21085,0
21086,0
21087,0
21088,3
21089,3
21090,1
21091,3
21092,1
21093,1
21094,3
21095,1
21096,0
21097,0
21098,1
21099,0
21100,0
21101,1
21102,1
21103,1
21104,3
21105,1
21106,0
21107,2
21108,3
21109,0
21110,0
21111,3
21112,1
21113,0
21114,2
21115,0
21116,0
21117,3
21118,0
21119,2
21120,0
21121,0
21122,0
21123,0
21124,0
21125,3
21126,3
21127,1
21128,1
21129,1
21130,2
21131,1
21132,0
21133,3
21134,0
21135,2
21136,0
21137,3
21138,1
21139,3
21140,2
21141,2
21142,3
21143,0
21144,0
21145,1
21146,1
21147,3
21148,0
21149,3
21150,3
21151,3
21152,1
21153,0
21154,1
21155,2
21156,3
21157,1
21158,0
21159,2
21160,3
21161,2
21162,1
21163,1
21164,0
21165,0
21166,2
21167,0
21168,3
21169,2
21170,0
21171,0
21172,2
21173,0
21174,3
21175,1
21176,1
21177,2
21178,1
21179,0
21180,3
21181,0
21182,0
21183,1
21184,2
21185,2
21186,3
21187,0
21188,1
21189,0
21190,0
21191,0
21192,3
21193,0
21194,3
21195,1
21196,0
21197,1
21198,3
21199,1
21200,0
21201,0
21202,1
21203,2
21204,3
21205,0
21206,1
21207,2
21208,0
21209,0
21210,1
21211,0
21212,1
21213,0
21214,1
21215,2
21216,2
21217,3
21218,2
21219,0
21220,0
21221,1
21222,0
21223,3
21224,0
21225,1
21226,0
21227,2
21228,0
21229,1
21230,1
21231,0
21232,3
21233,3
21234,3
21235,0
21236,3
21237,0
21238,0
21239,0
21240,2
21241,3
21242,0
21243,0
21244,1
21245,3
21246,0
21247,0
21248,1
21249,0
21250,2
21251,3
21252,0
21253,3
21254,3
21255,3
21256,3
21257,2
21258,1
21259,1
21260,0
21261,1
21262,0
21263,3
21264,3
21265,0
21266,1
21267,0
21268,1
21269,0
21270,0
21271,3
21272,1
21273,1
21274,3
21275,0
21276,1
21277,2
21278,2
21279,3
21280,0
21281,0
21282,0
21283,2
21284,1
21285,2
21286,1
21287,0
21288,3
21289,0
21290,3
21291,2
21292,0
21293,1
21294,0
21295,2
21296,3
21297,2
21298,3
21299,2
21300,1
21301,0
21302,2
21303,0
21304,0
21305,0
21306,0
21307,0
21308,0
21309,2
21310,1
21311,0
21312,0
21313,2
21314,1
21315,1
21316,2
21317,0
21318,0
21319,2
21320,1
21321,3
21322,0
21323,0
21324,3
21325,2
21326,0
21327,1
21328,2
21329,2
21330,0
21331,0
21332,0
21333,2
21334,1
21335,0
21336,0
21337,0
21338,0
21339,3
21340,0
21341,0
21342,1
21343,0
21344,0
21345,2
21346,0
21347,0
21348,0
21349,3
21350,0
21351,0
21352,0
21353,1
21354,1
21355,2
21356,1
21357,3
21358,2
21359,3
21360,0
21361,0
21362,3
21363,3
21364,0
21365,0
21366,0
21367,1
21368,1
21369,2
21370,2
21371,2
21372,0
21373,3
21374,0
21375,1
21376,0
21377,0
21378,0
21379,3
21380,2
21381,1
21382,1
21383,1
21384,0
21385,3
21386,0
21387,0
21388,2
21389,1
21390,0
21391,1
21392,0
21393,1
21394,2
21395,1
21396,2
21397,1
21398,0
21399,0
21400,2
21401,0
21402,3
21403,1
21404,1
21405,0
21406,0
21407,1
21408,0
21409,3
21410,0
21411,0
21412,0
21413,0
21414,0
21415,1
21416,2
21417,0
21418,0
21419,1
21420,1
21421,0
21422,1
21423,1
21424,2
21425,3
21426,0
21427,1
21428,0
21429,3
21430,0
21431,0
21432,0
21433,1
21434,3
21435,2
21436,2
21437,2
21438,2
21439,0
21440,0
21441,2
21442,2
21443,1
21444,1
21445,0
21446,0
21447,0
21448,2
21449,2
21450,1
21451,0
21452,2
21453,0
21454,2
21455,1
21456,0
21457,1
21458,0
21459,0
21460,0
21461,2
21462,1
21463,2
21464,0
21465,0
21466,1
21467,1
21468,0
21469,0
21470,0
21471,3
21472,2
21473,0
21474,1
21475,0
21476,0
21477,2
21478,2
21479,2
21480,0
21481,3
21482,1
21483,2
21484,1
21485,2
21486,0
21487,3
21488,3
21489,0
21490,1
21491,2
21492,1
21493,0
21494,2
21495,2
21496,2
21497,3
21498,0
21499,2
21500,2
21501,3
21502,3
21503,2
21504,0
21505,1
21506,0
21507,0
21508,0
21509,2
21510,1
21511,2
21512,3
21513,1
21514,1
21515,1
21516,1
21517,1
21518,0
21519,0
21520,3
21521,0
21522,2
21523,0
21524,0
21525,0
21526,1
21527,3
21528,0
21529,2
21530,2
21531,1
21532,1
21533,2
21534,0
21535,1
21536,3
21537,2
21538,1
21539,3
21540,3
21541,1
21542,1
21543,0
21544,1
21545,0
21546,0
21547,0
21548,0
21549,0
21550,0
21551,0
21552,3
21553,0
21554,0
21555,1
21556,0
21557,1
21558,3
21559,3
21560,1
21561,0
21562,0
21563,1
21564,0
21565,0
21566,0
21567,2
21568,0
21569,0
21570,1
21571,0
21572,0
21573,0
21574,1
21575,0
21576,2
21577,1
21578,0
21579,0
21580,0
21581,0
21582,0
21583,0
21584,1
21585,3
21586,3
21587,0
21588,2
21589,0
21590,3
21591,2
21592,1
21593,0
21594,1
21595,1
21596,0
21597,0
21598,3
21599,1
21600,3
21601,3
21602,3
21603,1
21604,1
21605,1
21606,0
21607,2
21608,0
21609,1
21610,1
21611,2
21612,0
21613,3
21614,2
21615,2
21616,1
21617,0
21618,0
21619,0
21620,3
21621,0
21622,2
21623,0
21624,2
21625,2
21626,1
21627,3
21628,2
21629,2
21630,1
21631,0
21632,3
21633,1
21634,2
21635,0
21636,1
21637,0
21638,0
21639,1
21640,2
21641,0
21642,0
21643,1
21644,3
21645,3
21646,1
21647,1
21648,1
21649,0
21650,0
21651,0
21652,2
21653,0
21654,1
21655,0
21656,0
21657,3
21658,2
21659,0
21660,1
21661,1
21662,3
21663,0
21664,0
21665,1
21666,0
21667,1
21668,2
21669,2
21670,0
21671,0
21672,1
21673,0
21674,1
21675,2
21676,3
21677,1
21678,1
21679,3
21680,0
21681,3
21682,0
21683,0
21684,3
21685,0
21686,1
21687,2
21688,1
21689,2
21690,1
21691,1
21692,0
21693,2
21694,1
21695,0
21696,1
21697,0
21698,2
21699,3
21700,3
21701,0
21702,1
21703,2
21704,0
21705,0
21706,0
21707,1
21708,0
21709,0
21710,0
21711,0
21712,2
21713,0
21714,0
21715,0
21716,0
21717,0
21718,1
21719,0
21720,0
21721,3
21722,2
21723,3
21724,0
21725,0
21726,0
21727,1
21728,3
21729,0
21730,0
21731,0
21732,3
21733,2
21734,0
21735,1
21736,2
21737,3
21738,1
21739,0
21740,1
21741,1
21742,3
21743,0
21744,1
21745,2
21746,1
21747,2
21748,1
21749,1
21750,1
21751,1
21752,0
21753,3
21754,0
21755,2
21756,0
21757,3
21758,3
21759,1
21760,0
21761,3
21762,0
21763,1
21764,0
21765,0
21766,0
21767,2
21768,1
21769,3
21770,3
21771,0
21772,1
21773,0
21774,0
21775,3
21776,2
21777,1
21778,0
21779,2
21780,2
21781,0
21782,1
21783,0
21784,0
21785,0
21786,3
21787,3
21788,3
21789,0
21790,1
21791,0
21792,2
21793,1
21794,1
21795,3
21796,0
21797,0
21798,3
21799,0
21800,0
21801,3
21802,2
21803,3
21804,2
21805,1
21806,3
21807,0
21808,2
21809,3
21810,0
21811,0
21812,2
21813,3
21814,0
21815,2
21816,0
21817,2
21818,0
21819,1
21820,1
21821,1
21822,0
21823,0
21824,2
21825,3
21826,0
21827,1
21828,3
21829,0
21830,2
21831,1
21832,1
21833,1
21834,1
21835,3
21836,3
21837,3
21838,2
21839,0
21840,1
21841,3
21842,1
21843,2
21844,1
21845,1
21846,1
21847,2
21848,1
21849,0
21850,0
21851,1
21852,3
21853,3
21854,0
21855,3
21856,2
21857,0
21858,0
21859,3
21860,0
21861,1
21862,0
21863,3
21864,1
21865,0
21866,0
21867,3
21868,0
21869,1
21870,0
21871,3
21872,2
21873,1
21874,2
21875,1
21876,0
21877,1
21878,3
21879,1
21880,1
21881,0
21882,2
21883,0
21884,0
21885,0
21886,0
21887,2
21888,0
21889,0
21890,2
21891,0
21892,0
21893,0
21894,3
21895,3
21896,2
21897,1
21898,0
21899,0
21900,3
21901,1
21902,0
21903,0
21904,3
21905,0
21906,2
21907,2
21908,1
21909,0
21910,3
21911,3
21912,1
21913,2
21914,0
21915,1
21916,0
21917,1
21918,1
21919,1
21920,0
21921,0
21922,0
21923,1
21924,0
21925,0
21926,0
21927,0
21928,3
21929,2
21930,1
21931,1
21932,0
21933,3
21934,1
21935,2
21936,1
21937,0
21938,3
21939,3
21940,1
21941,0
21942,0
21943,1
21944,0
21945,2
21946,1
21947,3
21948,1
21949,0
21950,0
21951,1
21952,0
21953,0
21954,0
21955,3
21956,0
21957,3
21958,0
21959,2
21960,0
21961,1
21962,0
21963,1
21964,0
21965,0
21966,3
21967,1
21968,1
21969,0
21970,0
21971,0
21972,3
21973,3
21974,2
21975,1
21976,0
21977,0
21978,0
21979,3
21980,0
21981,1
21982,0
21983,0
21984,3
21985,1
21986,2
21987,2
21988,0
21989,2
21990,3
21991,3
21992,2
21993,2
21994,0
21995,0
21996,0
21997,2
21998,0
21999,1
22000,1
22001,1
22002,0
22003,1
22004,0
22005,0
22006,3
22007,1
22008,0
22009,3
22010,1
22011,0
22012,0
22013,2
22014,2
22015,3
22016,1
22017,0
22018,1
22019,0
22020,2
22021,3
22022,2
22023,2
22024,0
22025,3
22026,0
22027,3
22028,3
22029,3
22030,0
22031,0
22032,1
22033,1
22034,0
22035,2
22036,0
22037,2
22038,0
22039,1
22040,0
22041,0
22042,0
22043,2
22044,0
22045,3
22046,2
22047,0
22048,0
22049,0
22050,3
22051,3
22052,1
22053,1
22054,0
22055,0
22056,0
22057,1
22058,1
22059,0
22060,2
22061,2
22062,1
22063,3
22064,0
22065,0
22066,0
22067,0
22068,2
22069,3
22070,1
22071,3
22072,3
22073,0
22074,3
22075,3
22076,3
22077,3
22078,0
22079,2
22080,1
22081,2
22082,2
22083,1
22084,2
22085,1
22086,0
22087,0
22088,0
22089,2
22090,0
22091,3
22092,1
22093,0
22094,3
22095,1
22096,0
22097,2
22098,2
22099,3
22100,3
22101,0
22102,3
22103,0
22104,1
22105,0
22106,0
22107,2
22108,1
22109,3
22110,0
22111,3
22112,2
22113,0
22114,0
22115,3
22116,2
22117,1
22118,3
22119,0
22120,2
22121,2
22122,0
22123,0
22124,0
22125,0
22126,1
22127,1
22128,3
22129,0
22130,2
22131,3
22132,0
22133,2
22134,2
22135,2
22136,0
22137,0
22138,0
22139,0
22140,0
22141,2
22142,3
22143,2
22144,0
22145,0
22146,0
22147,0
22148,1
22149,3
22150,3
22151,0
22152,1
22153,3
22154,0
22155,2
22156,0
22157,2
22158,0
22159,0
22160,0
22161,3
22162,3
22163,0
22164,1
22165,0
22166,0
22167,1
22168,1
22169,2
22170,3
22171,1
22172,3
22173,3
22174,0
22175,1
22176,3
22177,0
22178,0
22179,1
22180,1
22181,3
22182,1
22183,1
22184,2
22185,2
22186,2
22187,3
22188,3
22189,1
22190,3
22191,3
22192,2
22193,1
22194,2
22195,1
22196,3
22197,0
22198,3
22199,0
22200,0
22201,2
22202,1
22203,1
22204,1
22205,0
22206,0
22207,1
22208,1
22209,0
22210,2
22211,2
22212,2
22213,2
22214,0
22215,1
22216,2
22217,3
22218,0
22219,3
22220,2
22221,0
22222,0
22223,0
22224,0
22225,2
22226,3
22227,0
22228,0
22229,1
22230,0
22231,0
22232,0
22233,2
22234,0
22235,2
22236,0
22237,1
22238,0
22239,2
22240,0
22241,0
22242,3
22243,0
22244,0
22245,2
22246,2
22247,0
22248,0
22249,0
22250,0
22251,2
22252,3
22253,0
22254,3
22255,0
22256,2
22257,0
22258,3
22259,3
22260,0
22261,2
22262,0
22263,3
22264,2
22265,0
22266,2
22267,2
22268,2
22269,0
22270,1
22271,0
22272,0
22273,0
22274,1
22275,1
22276,0
22277,2
22278,1
22279,0
22280,2
22281,1
22282,3
22283,1
22284,0
22285,0
22286,0
22287,3
22288,0
22289,0
22290,0
22291,0
22292,0
22293,1
22294,1
22295,0
22296,0
22297,2
22298,1
22299,2
22300,3
22301,3
22302,0
22303,1
22304,1
22305,0
22306,0
22307,0
22308,3
22309,0
22310,1
22311,1
22312,2
22313,0
22314,3
22315,1
22316,2
22317,1
22318,1
22319,3
22320,0
22321,0
22322,0
22323,1
22324,0
22325,1
22326,3
22327,1
22328,2
22329,3
22330,0
22331,0
22332,2
22333,0
22334,0
22335,0
22336,3
22337,3
22338,1
22339,2
22340,1
22341,3
22342,1
22343,1
22344,0
22345,2
22346,0
22347,2
22348,3
22349,3
22350,0
22351,0
22352,2
22353,1
22354,2
22355,1
22356,2
22357,2
22358,0
22359,3
22360,3
22361,2
22362,1
22363,3
22364,2
22365,3
22366,0
22367,1
22368,0
22369,2
22370,0
22371,0
22372,1
22373,3
22374,0
22375,1
22376,2
22377,2
22378,0
22379,2
22380,1
22381,3
22382,3
22383,0
22384,3
22385,0
22386,2
22387,2
22388,1
22389,1
22390,0
22391,3
22392,0
22393,3
22394,1
22395,3
22396,3
22397,2
22398,0
22399,0
22400,0
22401,0
22402,0
22403,1
22404,2
22405,2
22406,0
22407,3
22408,3
22409,0
22410,0
22411,2
22412,3
22413,0
22414,2
22415,0
22416,1
22417,1
22418,2
22419,0
22420,0
22421,3
22422,3
22423,1
22424,2
22425,1
22426,3
22427,0
22428,2
22429,0
22430,1
22431,1
22432,1
22433,0
22434,0
22435,1
22436,3
22437,2
22438,3
22439,1
22440,1
22441,0
22442,1
22443,1
22444,0
22445,2
22446,0
22447,0
22448,0
22449,3
22450,0
22451,3
22452,0
22453,0
22454,1
22455,0
22456,2
22457,2
22458,2
22459,3
22460,2
22461,1
22462,2
22463,0
22464,0
22465,0
22466,3
22467,0
22468,1
22469,2
22470,0
22471,0
22472,3
22473,0
22474,3
22475,1
22476,1
22477,1
22478,1
22479,1
22480,0
22481,0
22482,3
22483,0
22484,2
22485,1
22486,3
22487,3
22488,0
22489,0
22490,0
22491,2
22492,0
22493,1
22494,1
22495,2
22496,2
22497,2
22498,2
22499,1
22500,0
22501,0
22502,0
22503,2
22504,1
22505,0
22506,2
22507,3
22508,0
22509,3
22510,1
22511,3
22512,1
22513,1
22514,3
22515,1
22516,2
22517,0
22518,0
22519,1
22520,1
22521,0
22522,3
22523,3
22524,2
22525,2
22526,3
22527,1
22528,3
22529,0
22530,3
22531,2
22532,0
22533,1
22534,0
22535,2
22536,1
22537,0
22538,3
22539,1
22540,0
22541,1
22542,2
22543,3
22544,1
22545,0
22546,1
22547,1
22548,3
22549,1
22550,3
22551,0
22552,0
22553,2
22554,2
22555,1
22556,2
22557,1
22558,0
22559,3
22560,0
22561,2
22562,2
22563,2
22564,0
22565,2
22566,2
22567,1
22568,0
22569,2
22570,3
22571,3
22572,2
22573,0
22574,1
22575,3
22576,1
22577,0
22578,3
22579,1
22580,3
22581,2
22582,0
22583,0
22584,3
22585,2
22586,0
22587,1
22588,0
22589,1
22590,3
22591,1
22592,0
22593,2
22594,1
22595,0
22596,2
22597,0
22598,1
22599,1
22600,1
22601,3
22602,0
22603,1
22604,0
22605,3
22606,2
22607,1
22608,0
22609,1
22610,2
22611,0
22612,1
